strategy,symbol,date,direction,score,result,rMult,entry,sl,tp,rr,w1_in_favor,w1_touching_ema,w1_candle_rejection,w1_pattern,d1_in_favor,d1_aoi,d1_touching_ema,d1_candle_rejection,d1_structure_rejection,d1_pattern,h4_in_favor,h4_ema_touch,h4_candle_rejection,h4_pattern
SAF_CHECKLIST,GBPUSD,2004-04-09,LONG,6,loss,-1.02,1.83248,1.81048,1.87648,2.00,0,0,1,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,GBPUSD,2004-04-09,LONG,5,loss,-1.02,1.83238,1.81048,1.87618,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-04-09,LONG,5,loss,-1.31,419.08000,417.46100,422.39300,2.05,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-09,SHORT,5,loss,-1.16,0.65937,0.66250,0.65311,2.00,0,0,0,0,1,0,0,1,0,0,1,1,1,0
SAF_CHECKLIST,USDCAD,2004-04-12,SHORT,5,loss,-1.15,1.32620,1.32957,1.31084,4.56,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPUSD,2004-04-12,LONG,5,loss,-1.08,1.83265,1.82628,1.84539,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-04-12,LONG,5,loss,-1.14,421.13000,417.46100,428.46800,2.00,0,0,0,0,1,0,0,0,1,0,1,1,1,0
SAF_CHECKLIST,GBPUSD,2004-04-12,LONG,5,loss,-1.05,1.83577,1.82628,1.85475,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPUSD,2004-04-12,LONG,5,loss,-1.04,1.83910,1.82628,1.86474,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-04-12,LONG,5,loss,-1.46,418.55600,417.46100,421.13000,2.35,0,0,0,0,1,0,0,0,1,0,1,1,1,0
SAF_CHECKLIST,GBPUSD,2004-04-13,LONG,6,loss,-1.03,1.82704,1.81048,1.86016,2.00,0,0,0,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2004-04-13,SHORT,5,loss,-1.06,105.93500,106.75600,104.29300,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2004-04-13,LONG,5,loss,-1.35,0.75908,0.75764,0.76746,5.82,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2004-04-13,SHORT,5,loss,-1.25,106.94900,107.15000,105.10200,9.19,0,0,0,0,1,1,1,0,1,0,1,0,0,0
SAF_CHECKLIST,GBPCHF,2004-04-13,LONG,5,loss,-1.02,2.36460,2.34327,2.40726,2.00,0,0,0,0,1,0,0,0,0,0,1,1,1,1
SAF_CHECKLIST,USDJPY,2004-04-13,SHORT,6,loss,-1.09,106.60200,107.15000,105.50600,2.00,0,0,0,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2004-04-13,LONG,5,loss,-1.13,0.75445,0.75064,0.76207,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-16,SHORT,5,loss,-1.10,0.66832,0.67351,0.65794,2.00,0,0,0,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,EURGBP,2004-04-16,SHORT,5,loss,-1.27,0.66801,0.66983,0.65937,4.75,0,0,0,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,EURJPY,2004-04-19,SHORT,5,loss,-1.10,129.87800,130.37500,128.88400,2.00,0,0,0,0,1,1,0,1,0,0,1,0,1,0
SAF_CHECKLIST,CHFJPY,2004-04-19,SHORT,6,loss,-1.16,83.82200,84.14000,83.18600,2.00,0,0,0,0,1,1,1,1,0,0,1,0,1,0
SAF_CHECKLIST,EURGBP,2004-04-19,SHORT,5,loss,-1.09,0.66585,0.67128,0.65499,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2004-04-19,SHORT,5,loss,-1.04,83.97300,85.22900,81.46100,2.00,0,0,0,0,1,1,1,1,0,0,1,0,0,0
SAF_CHECKLIST,EURJPY,2004-04-19,SHORT,5,loss,-1.03,130.42500,132.14300,126.98900,2.00,0,0,0,0,1,1,1,1,0,0,1,0,0,0
SAF_CHECKLIST,CHFJPY,2004-04-19,SHORT,5,loss,-1.04,83.99400,85.22900,81.52400,2.00,0,0,0,0,1,1,1,1,0,0,1,0,0,0
SAF_CHECKLIST,GBPCHF,2004-04-19,LONG,5,loss,-1.02,2.33230,2.30965,2.37760,2.00,0,0,0,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,EURJPY,2004-04-19,SHORT,6,loss,-1.03,130.33800,132.14300,126.72800,2.00,0,0,0,0,1,1,1,1,0,0,1,0,1,0
SAF_CHECKLIST,EURGBP,2004-04-20,SHORT,5,loss,-1.07,0.66413,0.67128,0.64983,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2004-04-20,LONG,5,loss,-1.02,2.33803,2.30965,2.39479,2.00,0,0,0,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,EURGBP,2004-04-20,SHORT,5,loss,-1.07,0.66436,0.67128,0.65052,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-20,SHORT,5,loss,-1.06,0.66329,0.67128,0.64731,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-21,SHORT,7,loss,-1.17,0.66826,0.67128,0.66222,2.00,0,0,1,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2004-04-21,LONG,6,loss,-1.03,2.32489,2.30965,2.35537,2.00,0,0,0,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2004-04-21,LONG,6,loss,-1.04,2.32338,2.30965,2.35084,2.00,0,0,0,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-21,SHORT,7,loss,-1.19,0.66858,0.67128,0.66318,2.00,0,0,1,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-21,SHORT,7,loss,-1.12,0.66695,0.67128,0.65829,2.00,0,0,1,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2004-04-21,LONG,6,loss,-1.02,2.33018,2.30965,2.37124,2.00,0,0,0,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2004-04-22,SHORT,5,loss,-1.08,130.04000,130.64400,128.83200,2.00,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2004-04-22,SHORT,5,loss,-1.08,83.59400,84.25500,82.27200,2.00,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-22,SHORT,6,win,1.79,0.67111,0.67351,0.66631,2.00,0,0,1,0,1,1,1,0,1,0,1,0,0,0
SAF_CHECKLIST,CHFJPY,2004-04-22,SHORT,6,loss,-1.08,83.59700,84.25500,82.28100,2.00,0,0,0,0,1,1,1,0,0,0,1,1,1,0
SAF_CHECKLIST,EURGBP,2004-04-22,SHORT,7,win,1.85,0.67024,0.67351,0.66370,2.00,0,0,1,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-22,SHORT,6,win,2.18,0.67149,0.67351,0.66658,2.43,0,0,1,0,1,1,1,0,1,0,1,0,0,0
SAF_CHECKLIST,CHFJPY,2004-04-22,SHORT,5,win,1.92,83.64500,84.25500,82.42500,2.00,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-23,SHORT,7,win,1.84,0.66939,0.67244,0.66329,2.00,0,0,1,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-23,SHORT,7,loss,-1.10,0.66749,0.67244,0.65759,2.00,0,0,1,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-23,SHORT,7,loss,-1.11,0.66769,0.67244,0.65819,2.00,0,0,1,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2004-04-23,SHORT,5,loss,-1.02,128.97600,130.99000,124.94800,2.00,0,0,0,0,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,CHFJPY,2004-04-26,SHORT,5,loss,-1.04,82.73700,83.98400,80.24300,2.00,0,0,0,0,1,0,0,0,1,0,1,1,1,0
SAF_CHECKLIST,CHFJPY,2004-04-26,SHORT,5,loss,-1.06,83.18200,83.98400,81.57800,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2004-04-28,SHORT,6,loss,-1.06,130.12200,130.99000,128.38600,2.00,0,0,0,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-28,SHORT,5,loss,-1.09,0.66661,0.67244,0.65495,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-28,SHORT,5,loss,-1.10,0.66763,0.67244,0.65801,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2004-04-28,SHORT,6,loss,-1.05,129.92600,130.99000,127.79800,2.00,0,0,0,0,1,1,1,0,1,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2004-04-28,SHORT,5,loss,-1.13,83.85600,84.25500,82.94000,2.30,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-04-28,SHORT,5,loss,-1.11,0.66800,0.67244,0.65912,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2004-04-28,SHORT,7,loss,-1.08,130.29800,130.89500,129.10400,2.00,0,0,0,0,1,1,1,0,1,0,1,1,0,1
SAF_CHECKLIST,EURGBP,2004-04-29,SHORT,5,loss,-1.28,0.67067,0.67244,0.66713,2.00,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2004-05-04,LONG,5,timeout,1.50,1.36633,1.34613,1.40673,2.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2004-05-04,LONG,5,timeout,1.00,1.36993,1.34613,1.41753,2.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2004-05-04,LONG,5,timeout,1.26,1.36845,1.34613,1.41309,2.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2004-05-05,LONG,5,win,1.96,1.37470,1.36282,1.39846,2.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-05,LONG,5,loss,-1.07,194.91100,194.23400,196.98500,3.06,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2004-05-05,LONG,5,win,1.95,1.37309,1.36282,1.39363,2.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-05,LONG,5,win,1.98,194.49600,192.35700,198.77400,2.00,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2004-05-05,LONG,5,win,1.96,1.37430,1.36282,1.39726,2.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-05,LONG,5,win,3.34,194.79800,194.23400,196.72900,3.42,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-06,LONG,5,win,1.98,196.37700,194.02200,201.08700,2.00,0,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,GBPJPY,2004-05-06,LONG,5,win,1.98,196.62000,194.02200,201.81600,2.00,0,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,EURCHF,2004-05-10,SHORT,5,timeout,0.52,1.54137,1.55234,1.51943,2.00,0,0,0,1,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,EURCHF,2004-05-11,SHORT,5,timeout,0.66,1.54208,1.55234,1.52156,2.00,0,0,0,1,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2004-05-11,SHORT,5,timeout,0.45,1.54157,1.55234,1.52003,2.00,0,0,0,1,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-11,LONG,5,timeout,0.63,199.39600,194.02200,210.14400,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2004-05-11,SHORT,5,timeout,-0.01,1.53916,1.55234,1.51280,2.00,0,0,0,1,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-11,LONG,5,timeout,1.06,198.63500,194.02200,207.86100,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2004-05-13,SHORT,5,timeout,-0.08,1.53836,1.54340,1.52828,2.00,0,0,0,1,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2004-05-13,SHORT,5,loss,-1.04,1.18255,1.19402,1.15961,2.00,0,1,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2004-05-13,SHORT,5,win,2.71,1.54129,1.54340,1.53508,2.94,0,0,0,1,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2004-05-13,SHORT,5,timeout,0.62,1.53900,1.54340,1.53020,2.00,0,0,0,1,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2004-05-14,SHORT,5,loss,-1.04,1.18073,1.19402,1.15415,2.00,0,1,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2004-05-14,SHORT,5,loss,-1.08,1.18762,1.19402,1.17482,2.00,0,1,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2004-05-14,SHORT,5,loss,-1.08,1.18772,1.19402,1.17512,2.00,0,1,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-17,LONG,5,timeout,-0.05,200.93600,197.85800,207.09200,2.00,0,0,1,0,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2004-05-17,SHORT,5,loss,-1.04,1.20056,1.21313,1.17542,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2004-05-17,LONG,5,loss,-1.05,1.38516,1.37477,1.40594,2.00,0,0,0,0,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,EURCHF,2004-05-17,SHORT,5,timeout,0.93,1.53433,1.54178,1.51943,2.00,0,0,0,1,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,GBPJPY,2004-05-18,LONG,5,loss,-1.05,201.02300,199.99100,203.08700,2.00,0,0,1,0,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2004-05-18,SHORT,5,loss,-1.08,1.19930,1.20580,1.18630,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2004-05-18,SHORT,5,loss,-1.06,1.19712,1.20580,1.17976,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2004-05-18,SHORT,5,timeout,1.30,1.28343,1.30878,1.23273,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2004-05-19,SHORT,5,loss,-1.07,1.19874,1.20580,1.18462,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2004-05-19,SHORT,6,timeout,1.56,1.28393,1.30878,1.23423,2.00,0,0,1,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2004-05-19,SHORT,5,win,1.77,1.53940,1.54153,1.53514,2.00,0,0,0,1,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-05-19,SHORT,6,loss,-1.11,378.37000,382.94600,369.21800,2.00,0,0,0,1,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,GBPJPY,2004-05-19,LONG,5,loss,-1.04,201.04900,199.93400,203.27900,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-19,LONG,6,loss,-1.04,201.05100,199.93400,203.28500,2.00,0,0,1,0,1,0,0,1,0,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2004-05-19,SHORT,5,win,1.88,1.20177,1.20580,1.19371,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2004-05-19,SHORT,5,timeout,1.05,1.53440,1.54153,1.52014,2.00,0,0,0,1,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-05-19,SHORT,5,loss,-1.34,381.48200,382.94600,377.26300,2.88,0,0,0,1,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2004-05-19,SHORT,6,win,1.90,1.20103,1.20580,1.19149,2.00,0,0,1,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,USDCHF,2004-05-19,SHORT,5,loss,-1.06,1.27690,1.28496,1.26078,2.00,0,0,1,0,1,0,0,0,1,0,1,0,1,0
SAF_CHECKLIST,GBPJPY,2004-05-19,LONG,5,loss,-1.03,201.55000,199.93400,204.78200,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2004-05-19,SHORT,5,timeout,0.74,1.53372,1.54153,1.51810,2.00,0,0,0,1,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-05-19,SHORT,5,win,1.69,381.31000,382.94600,378.03800,2.00,0,0,0,1,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2004-05-19,LONG,5,loss,-1.04,1.37632,1.36282,1.40332,2.00,0,0,0,0,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,USDCHF,2004-05-20,SHORT,7,win,1.98,1.28767,1.30878,1.24545,2.00,0,0,1,0,1,0,1,0,1,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2004-05-20,SHORT,6,loss,-1.05,1.19307,1.20409,1.17103,2.00,0,0,1,0,1,0,0,0,0,0,1,1,1,1
SAF_CHECKLIST,XAUUSD,2004-05-20,SHORT,6,loss,-1.17,379.96300,382.94600,373.99700,2.00,0,0,0,1,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2004-05-20,SHORT,6,loss,-1.04,1.19215,1.20409,1.16827,2.00,0,0,1,0,1,0,0,0,0,0,1,1,1,1
SAF_CHECKLIST,XAUUSD,2004-05-20,SHORT,6,loss,-1.15,379.40800,382.82000,372.58400,2.00,0,0,0,1,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,USDCHF,2004-05-20,SHORT,6,win,1.97,1.28910,1.30878,1.24974,2.00,0,0,1,0,1,0,1,0,1,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2004-05-20,SHORT,7,win,1.98,1.28771,1.30878,1.24557,2.00,0,0,1,0,1,0,1,0,1,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2004-05-20,SHORT,5,loss,-1.05,1.19342,1.20409,1.17208,2.00,0,0,1,0,1,0,0,0,0,0,1,1,0,1
SAF_CHECKLIST,XAUUSD,2004-05-20,SHORT,6,loss,-1.12,378.52600,382.82000,369.93800,2.00,0,0,0,1,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,GBPJPY,2004-05-20,LONG,5,timeout,1.48,200.44400,197.85800,205.61600,2.00,0,0,1,0,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2004-05-21,SHORT,5,loss,-1.05,1.20372,1.21313,1.18490,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-21,LONG,5,win,1.92,200.57500,199.91100,201.90300,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-05-21,SHORT,6,loss,-1.34,381.35900,382.82000,378.43700,2.00,0,0,0,1,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,USDCHF,2004-05-21,SHORT,5,win,1.96,1.27895,1.29180,1.25325,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURUSD,2004-05-21,SHORT,5,win,1.84,1.20094,1.20409,1.19464,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-21,LONG,5,timeout,1.47,200.41900,197.85800,205.54100,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-05-21,SHORT,6,loss,-1.11,384.06700,388.49200,375.21700,2.00,0,1,0,1,1,1,0,0,0,0,1,0,0,1
SAF_CHECKLIST,EURUSD,2004-05-21,SHORT,5,loss,-1.10,1.19920,1.20409,1.18942,2.00,0,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2004-05-21,LONG,5,win,1.94,200.70100,199.91100,202.28100,2.00,0,0,1,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-05-21,SHORT,5,loss,-1.11,384.10600,388.49200,375.33400,2.00,0,1,0,1,1,1,0,0,0,0,1,0,0,0
SAF_CHECKLIST,USDCHF,2004-05-21,SHORT,5,win,1.95,1.28148,1.29180,1.26084,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2004-05-24,SHORT,5,loss,-1.11,0.69880,0.70335,0.68970,2.00,0,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,EURCHF,2004-05-24,SHORT,5,loss,-1.18,1.53558,1.53837,1.53000,2.00,0,0,0,1,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,XAUUSD,2004-05-24,SHORT,7,loss,-1.14,383.30900,386.84600,376.23500,2.00,0,1,0,1,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,USDCHF,2004-05-24,SHORT,6,win,1.94,1.28308,1.29180,1.26564,2.00,0,0,0,0,1,0,1,0,1,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2004-05-24,SHORT,5,loss,-1.05,1.19683,1.20679,1.17691,2.00,0,0,0,0,1,0,1,0,0,0,1,1,0,1
SAF_CHECKLIST,XAUUSD,2004-05-24,SHORT,5,loss,-1.18,384.02000,386.84600,378.36800,2.00,0,1,0,1,1,1,0,0,0,0,1,0,0,0
SAF_CHECKLIST,AUDUSD,2004-05-24,SHORT,6,loss,-1.09,0.69797,0.70335,0.68721,2.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1
SAF_CHECKLIST,EURCHF,2004-05-24,SHORT,5,loss,-1.16,1.53530,1.53837,1.52916,2.00,0,0,0,1,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,NZDUSD,2004-05-24,SHORT,5,loss,-1.10,0.60910,0.61413,0.59904,2.00,0,0,0,0,1,0,0,0,0,0,1,1,1,1
SAF_CHECKLIST,USDCAD,2004-05-24,LONG,5,loss,-1.17,1.36889,1.36600,1.37526,2.20,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2004-05-24,SHORT,6,win,1.95,1.28196,1.29180,1.26228,2.00,0,0,0,0,1,0,1,0,1,0,1,1,1,0
SAF_CHECKLIST,EURUSD,2004-05-24,SHORT,5,loss,-1.05,1.19764,1.20679,1.17934,2.00,0,0,0,0,1,0,1,0,0,0,1,1,0,1
SAF_CHECKLIST,EURUSD,2004-05-24,SHORT,5,loss,-1.09,1.20113,1.20679,1.18981,2.00,0,0,0,0,1,0,1,0,0,0,1,1,0,1
SAF_CHECKLIST,XAUUSD,2004-05-24,SHORT,5,loss,-1.29,385.14400,386.84600,379.79100,3.15,0,1,0,1,1,1,0,0,0,0,1,0,0,0
SAF_CHECKLIST,AUDUSD,2004-05-24,SHORT,5,loss,-1.10,0.69815,0.70335,0.68775,2.00,0,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,CHFJPY,2004-05-24,LONG,5,loss,-1.06,88.15700,87.29100,89.88900,2.00,0,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,USDCAD,2004-05-24,LONG,5,loss,-1.13,1.36988,1.36600,1.37764,2.00,0,0,0,0,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,USDCAD,2004-05-25,LONG,5,loss,-1.19,1.36868,1.36600,1.37404,2.00,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2004-05-26,SHORT,6,loss,-1.12,390.48800,394.54500,382.37400,2.00,0,0,0,1,1,1,1,0,0,0,1,0,1,0
SAF_CHECKLIST,USDCAD,2004-05-26,LONG,5,loss,-1.03,1.36504,1.34613,1.40286,2.00,0,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2004-05-26,LONG,5,loss,-1.06,135.11500,134.26800,136.80900,2.00,0,0,0,0,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,EURCHF,2004-05-26,SHORT,5,win,2.27,1.53969,1.54153,1.53502,2.54,0,0,0,1,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2004-05-27,LONG,5,loss,-1.17,1.36633,1.36345,1.37526,3.10,0,0,0,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,EURGBP,2004-05-27,SHORT,5,timeout,1.19,0.66603,0.67126,0.65557,2.00,0,0,0,0,1,0,0,0,0,1,1,1,1,0
SAF_CHECKLIST,EURJPY,2004-05-27,LONG,5,loss,-1.06,135.53800,134.76000,137.09400,2.00,0,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,EURJPY,2004-05-27,LONG,5,loss,-1.04,135.92000,134.76000,138.24000,2.00,0,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,EURGBP,2004-05-27,SHORT,5,win,1.85,0.66788,0.67126,0.66112,2.00,0,0,0,0,1,0,1,0,0,1,1,1,0,0
SAF_CHECKLIST,EURGBP,2004-05-27,SHORT,5,win,1.87,0.66735,0.67126,0.65953,2.00,0,0,0,0,1,0,1,0,0,1,1,1,0,0
SAF_CHECKLIST,EURJPY,2004-05-27,LONG,6,loss,-1.04,135.99000,134.76000,138.45000,2.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1
SAF_CHECKLIST,CHFJPY,2004-05-28,LONG,5,loss,-1.04,88.69600,87.55000,90.98800,2.00,0,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2004-05-28,SHORT,5,win,1.95,1.53011,1.54108,1.50817,2.00,0,0,0,1,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,EURGBP,2004-05-28,SHORT,7,win,1.88,0.66712,0.67126,0.65884,2.00,0,0,0,0,1,0,1,1,0,1,1,1,1,0
SAF_CHECKLIST,CHFJPY,2004-05-28,LONG,5,loss,-1.16,87.86200,87.55000,89.10600,3.99,0,0,0,0,1,1,0,0,1,0,1,1,0,0
